"","id","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","reviews_per_month","calculated_host_listings_count","availability_365"
"41121",31981491,2,86,40.67941,-73.99118,1,200,2,10,4.23,1,218
"41122",31982293,2,14,40.6895,-73.95886,1,120,4,13,3.28,1,13
"41123",31982527,4,5,40.77161,-73.92063,1,144,2,19,5.33,1,18
"41124",31983211,3,95,40.80902,-73.94186,1,175,4,6,1.33,1,0
"41125",31984471,2,215,40.71275,-73.96049,2,50,2,5,1.06,1,0
"41126",31984738,2,75,40.64473,-73.96849,2,60,7,0,1.37322142985866,1,0
"41127",31986426,3,35,40.74415,-73.99483,1,250,3,1,1,1,60
"41128",31986430,3,120,40.71957,-73.98538,1,180,18,3,0.57,1,22
"41129",31987512,3,179,40.72609,-74.00035,1,250,3,1,0.36,1,0
"41130",31987544,3,203,40.80037,-73.95995,2,60,30,0,1.37322142985866,32,317
"41131",31987806,3,203,40.80042,-73.96147,2,60,30,1,1,32,317
"41132",31988004,3,203,40.79901,-73.96135,2,58,30,0,1.37322142985866,32,317
"41133",31988074,3,74,40.7076,-74.0074,1,309,1,1,0.59,8,314
"41134",31988308,3,65,40.72744,-73.98336,1,190,2,0,1.37322142985866,1,0
"41135",31989330,2,14,40.67818,-73.92284,2,55,1,3,0.58,2,0
"41136",31989484,2,14,40.67825,-73.92346,2,45,1,2,0.39,2,0
"41137",31990505,4,105,40.74774,-73.88653,1,115,2,3,0.84,1,6
"41138",31990543,2,176,40.60263,-73.94355,2,200,1,0,1.37322142985866,1,363
"41139",31991088,3,96,40.76246,-73.99032,1,199,2,3,1.13,1,179
"41140",31991309,4,5,40.76424,-73.91516,1,50,4,1,0.19,1,0
"41141",31991377,2,215,40.71094,-73.94907,1,121,2,1,0.2,1,0
"41142",31991634,2,191,40.6463,-73.99953,2,45,13,3,0.91,3,34
"41143",31993541,2,52,40.66415,-73.95169,2,50,7,0,1.37322142985866,1,0
"41144",31993628,4,118,40.74821,-73.92087,2,44,30,0,1.37322142985866,103,247
"41145",31994556,2,215,40.71815,-73.95834,2,75,1,24,4.62,1,201
"41146",31994735,2,215,40.71506,-73.95192,1,150,3,7,2.26,3,86
"41147",31997308,4,221,40.74286,-73.91076,2,120,2,0,1.37322142985866,1,365
"41148",32006626,2,53,40.68099,-73.89264,1,165,2,18,3.78,1,61
"41149",32007251,4,106,40.69289,-73.81079,2,120,2,0,1.37322142985866,1,0
"41150",32007435,3,35,40.7454,-74.00427,1,450,90,0,1.37322142985866,1,365
"41151",32008192,2,14,40.68357,-73.95449,1,295,7,0,1.37322142985866,1,0
"41152",32008547,4,126,40.71515,-73.88392,1,115,4,2,0.44,4,314
"41153",32008894,2,29,40.70352,-73.92163,2,55,4,0,1.37322142985866,1,189
"41154",32010533,2,29,40.70002,-73.91909,2,35,3,0,1.37322142985866,1,0
"41155",32012198,3,138,40.74657,-73.97685,1,139,29,0,1.37322142985866,31,130
"41156",32012464,4,105,40.7489,-73.87549,2,50,2,20,4.69,1,167
"41157",32013622,3,104,40.86622,-73.92233,2,48,160,0,1.37322142985866,2,179
"41158",32014745,2,64,40.66287,-73.88553,2,80,2,3,1.14,1,363
"41159",32015007,3,95,40.82272,-73.95478,2,70,2,0,1.37322142985866,1,0
"41160",32016639,2,29,40.70118,-73.92176,1,90,2,19,3.88,1,53
"41161",32017624,2,61,40.65351,-73.94999,2,40,30,0,1.37322142985866,1,300
"41162",32018080,4,84,40.7386,-73.79248,2,80,1,38,7.6,5,29
"41163",32018402,2,90,40.60653,-73.97725,2,50,1,0,1.37322142985866,2,0
"41164",32018806,4,84,40.7385,-73.79145,2,55,1,32,7.5,5,28
"41165",32019046,4,118,40.74458,-73.94102,2,100,1,5,1.06,2,351
"41166",32019847,3,138,40.74797,-73.98271,1,345,30,6,1.13,1,154
"41167",32020853,3,36,40.71825,-73.99651,2,169,3,3,0.67,1,0
"41168",32020961,3,104,40.86454,-73.9246,1,35,1,33,6.56,1,5
"41169",32020990,4,5,40.75734,-73.91365,2,65,1,12,2.55,5,149
"41170",32022699,4,54,40.77783,-73.90662,2,80,1,5,1.29,2,358
"41171",32022820,3,116,40.7191,-73.99513,1,250,3,0,1.37322142985866,3,0
"41172",32025639,3,95,40.8165,-73.94438,2,60,5,1,0.21,5,0
"41173",32032602,3,128,40.75741,-73.96372,1,120,2,8,1.89,1,328
"41174",32034149,2,52,40.66521,-73.93153,1,575,3,0,1.37322142985866,4,105
"41175",32034639,2,14,40.67904,-73.91084,1,100,2,5,2.59,2,149
"41176",32035609,3,62,40.7984,-73.94014,1,450,1,12,2.67,1,325
"41177",32036785,4,190,40.74141,-73.92688,2,33,7,2,0.4,1,0
"41178",32036822,3,207,40.84669,-73.94028,2,55,1,17,3.31,1,30
"41179",32036850,3,120,40.72026,-73.98787,2,80,20,2,0.48,1,3
"41180",32036997,3,95,40.8235,-73.95391,2,30,21,0,1.37322142985866,1,0
"41181",32037535,2,81,40.6882,-73.97651,1,160,3,13,3.1,2,252
"41182",32037930,3,65,40.72997,-73.9884,1,1500,30,0,1.37322142985866,2,178
"41183",32038185,4,106,40.67804,-73.80122,2,25,1,44,9.23,1,41
"41184",32039742,3,203,40.79967,-73.96109,2,128,30,0,1.37322142985866,2,364
"41185",32039920,3,128,40.75702,-73.96503,1,450,30,3,0.58,1,154
"41186",32040058,2,14,40.69159,-73.95765,1,80,5,2,0.42,1,0
"41187",32040351,3,203,40.79907,-73.96098,2,128,30,0,1.37322142985866,2,1
"41188",32040396,2,75,40.64004,-73.9664,2,40,1,1,0.2,1,0
"41189",32040619,2,29,40.69006,-73.90605,2,40,1,3,0.64,4,0
"41190",32041359,3,65,40.72267,-73.9852,2,150,2,4,1.05,1,0
"41191",32041621,3,95,40.80996,-73.94191,2,53,1,26,5.03,1,1
"41192",32042717,2,215,40.70572,-73.94501,2,90,2,11,2.92,1,83
"41193",32042721,4,186,40.70132,-73.75463,1,30,2,11,2.32,2,230
"41194",32042820,3,95,40.82885,-73.9412,2,62,1,1,0.47,3,72
"41195",32043013,4,151,40.68237,-73.84874,2,45,1,40,7.79,4,30
"41196",32043671,3,116,40.71918,-73.99536,2,125,3,1,0.42,1,1
"41197",32044146,2,92,40.73324,-73.95304,1,110,7,1,0.68,2,23
"41198",32045160,3,95,40.82711,-73.94143,2,99,2,18,3.8,3,72
"41199",32045403,2,160,40.66088,-73.94363,2,50,2,0,1.37322142985866,1,0
"41200",32045812,4,164,40.72819,-73.86032,1,90,1,7,1.84,1,64
"41201",32047002,4,151,40.6824,-73.84997,2,42,1,33,6.39,4,31
"41202",32047248,3,145,40.72813,-73.99258,1,400,2,0,1.37322142985866,2,38
"41203",32047800,2,61,40.64998,-73.92358,2,67,3,0,1.37322142985866,5,357
"41204",32048047,2,29,40.70053,-73.92314,2,150,3,0,1.37322142985866,3,28
"41205",32048480,2,14,40.68735,-73.93118,2,60,2,2,0.49,1,0
"41206",32048560,3,96,40.76364,-73.99506,1,90,3,4,0.9,1,0
"41207",32048862,2,77,40.62297,-73.92971,2,42,2,13,3.33,3,280
"41208",32049360,2,61,40.64222,-73.95067,1,190,4,13,3.17,1,241
"41209",32049606,3,95,40.8167,-73.94421,2,300,2,1,0.7,1,76
"41210",32050071,3,145,40.72703,-73.99264,1,189,5,2,0.46,1,0
"41211",32050188,3,96,40.76124,-73.9894,2,120,1,29,5.8,2,198
"41212",32050937,2,215,40.71606,-73.96268,1,150,3,15,3.75,1,35
"41213",32050983,3,207,40.84725,-73.94274,2,85,2,11,2.21,1,227
"41214",32053614,3,95,40.82065,-73.95483,2,35,5,19,4.45,3,8
"41215",32054416,3,198,40.71782,-74.01047,1,1978,1,0,1.37322142985866,12,0
"41216",32054475,2,159,40.6776,-73.96961,1,1494,1,0,1.37322142985866,12,0
"41217",32054910,3,203,40.78742,-73.97011,1,3512,1,0,1.37322142985866,12,124
"41218",32058864,3,128,40.75569,-73.98154,1,600,30,0,1.37322142985866,65,110
"41219",32059283,2,52,40.67128,-73.95895,1,85,5,1,0.58,2,51
"41220",32062080,3,96,40.75947,-73.99196,2,150,2,17,3.59,1,16
"41221",32062178,1,193,40.83108,-73.82951,2,50,1,11,2.41,5,365
"41222",32062843,4,78,40.75584,-73.80618,1,115,2,15,3.91,1,44
"41223",32064173,2,61,40.65441,-73.95024,2,31,1,25,5,1,5
"41224",32064705,3,95,40.82051,-73.95291,2,53,1,4,0.85,3,0
"41225",32065845,3,192,40.76015,-73.98497,1,890,1,2,0.41,1,301
"41226",32066991,2,215,40.70298,-73.93834,2,80,1,0,1.37322142985866,1,5
"41227",32069538,3,207,40.83325,-73.94444,2,50,2,8,2.76,2,52
"41228",32069686,2,215,40.71396,-73.93986,1,179,4,8,2.11,1,104
"41229",32070946,3,96,40.76318,-73.99335,1,130,30,2,0.5,20,263
"41230",32071927,3,146,40.72233,-73.99334,2,85,2,20,4.29,1,5
"41231",32080210,3,202,40.77698,-73.95712,1,800,5,3,0.86,4,280
"41232",32080359,4,124,40.7321,-73.89712,2,40,1,0,1.37322142985866,1,156
"41233",32081249,4,85,40.69271,-73.89519,1,135,3,7,2,1,120
"41234",32085454,2,215,40.71268,-73.9472,2,80,1,10,3.03,1,102
"41235",32085492,3,210,40.73231,-74.00377,2,90,1,4,1.26,1,330
"41236",32085580,3,93,40.73365,-73.99727,1,159,90,0,1.37322142985866,2,90
"41237",32086758,3,203,40.79481,-73.97432,1,150,1,20,4.05,1,272
"41238",32088018,4,190,40.73641,-73.92415,2,40,5,5,1.26,4,297
"41239",32088075,4,167,40.70484,-73.91393,2,59,1,15,2.98,2,67
"41240",32089161,3,203,40.78757,-73.97624,3,500,1,0,1.37322142985866,1,89
"41241",32090300,2,14,40.67767,-73.91784,2,100,1,7,1.83,1,365
"41242",32091007,3,128,40.75445,-73.96471,1,159,30,0,1.37322142985866,2,249
"41243",32092858,2,14,40.68272,-73.92555,1,119,3,11,2.43,1,24
"41244",32093515,4,78,40.74523,-73.83321,2,42,1,20,4.26,6,157
"41245",32094042,4,78,40.74588,-73.83284,2,49,1,14,2.76,6,121
"41246",32095668,1,214,40.87905,-73.85243,1,76,2,14,2.98,2,300
"41247",32098667,3,199,40.71214,-73.99643,2,97,1,30,5.84,3,174
"41248",32101077,3,199,40.71247,-73.99619,2,300,1,19,3.93,3,166
"41249",32101427,3,199,40.71208,-73.9941,2,93,1,28,5.53,3,359
"41250",32102590,3,128,40.7467,-73.98706,1,220,2,4,1.09,13,283
"41251",32102888,2,159,40.67743,-73.97202,1,175,30,0,1.37322142985866,1,300
"41252",32104047,3,128,40.75204,-73.97278,1,699,2,0,1.37322142985866,1,132
"41253",32104211,3,62,40.80245,-73.94426,2,96,3,1,0.56,1,365
"41254",32105616,3,104,40.86886,-73.92407,1,100,1,0,1.37322142985866,1,13
"41255",32107065,4,118,40.74794,-73.94901,2,100,14,0,1.37322142985866,1,0
"41256",32107458,3,93,40.73027,-74.00077,1,299,3,9,1.8,1,19
"41257",32108317,2,52,40.6757,-73.95121,1,160,3,9,2.35,1,109
"41258",32108840,2,75,40.64504,-73.9608,1,110,2,6,1.5,1,17
"41259",32109093,3,93,40.73028,-74.00015,1,220,1,4,0.85,2,29
"41260",32109492,3,96,40.76165,-73.99351,1,130,30,2,0.53,20,332
"41261",32110731,2,18,40.61487,-74.00666,2,70,1,15,3.02,1,0
"41262",32112767,4,124,40.72595,-73.90299,1,150,1,24,5.26,1,236
"41263",32113235,3,35,40.74928,-73.99633,1,180,3,26,5.45,1,53
"41264",32113817,3,120,40.71984,-73.98625,2,100,3,19,4.01,1,48
"41265",32114142,2,14,40.68321,-73.93803,1,250,5,13,2.79,3,194
"41266",32114499,2,14,40.68429,-73.93623,1,250,5,7,1.84,3,215
"41267",32114824,3,96,40.76412,-73.98771,2,125,3,0,1.37322142985866,1,173
"41268",32116711,2,29,40.70709,-73.92071,2,70,1,3,0.58,1,319
"41269",32120380,1,201,40.85538,-73.91081,3,40,1,0,1.37322142985866,1,0
"41270",32121725,3,192,40.75943,-73.98756,1,200,2,3,0.84,1,85
"41271",32122767,3,95,40.80618,-73.94288,2,53,30,0,1.37322142985866,6,241
"41272",32122886,3,95,40.80577,-73.9448,2,55,60,0,1.37322142985866,6,210
"41273",32123225,3,128,40.74838,-73.98444,1,799,5,2,0.39,1,343
"41274",32125848,4,190,40.73708,-73.92634,2,48,2,1,0.48,3,132
"41275",32125944,3,65,40.72764,-73.9906,2,60,30,0,1.37322142985866,9,343
"41276",32126612,3,65,40.72689,-73.98906,2,69,30,0,1.37322142985866,9,310
"41277",32126629,3,128,40.75483,-73.96991,1,295,4,0,1.37322142985866,1,270
"41278",32127699,2,215,40.71045,-73.93826,2,60,2,16,4.14,1,355
"41279",32128935,2,29,40.69665,-73.92714,2,65,1,22,4.49,4,89
"41280",32133824,3,113,40.73957,-73.98006,2,115,4,0,1.37322142985866,1,22
"41281",32135728,4,69,40.73102,-73.87383,1,300,2,20,6.32,1,298
"41282",32136644,1,112,40.88344,-73.90301,2,45,1,14,2.86,1,347
"41283",32137426,3,202,40.78081,-73.94866,1,175,4,12,3.91,3,231
"41284",32137481,3,93,40.7312,-74.00025,1,1000,2,8,1.59,1,273
"41285",32137567,3,116,40.71939,-73.99662,1,150,1,18,3.83,1,0
"41286",32138615,3,202,40.7629,-73.96157,1,200,1,30,6,1,2
"41287",32138645,2,29,40.68754,-73.91231,2,55,7,4,0.92,1,95
"41288",32139526,3,65,40.72882,-73.98103,1,160,3,6,6,1,63
"41289",32141173,2,215,40.71695,-73.93847,1,110,1,7,2.56,2,1
"41290",32141626,3,95,40.81303,-73.95285,2,180,1,13,3.05,1,296
"41291",32141672,4,5,40.76734,-73.93267,1,90,3,14,2.96,1,251
"41292",32155741,3,74,40.70713,-74.01043,2,125,1,13,4.15,1,132
"41293",32158769,3,202,40.7814,-73.94771,2,68,4,2,0.59,2,0
"41294",32159820,2,215,40.71698,-73.95879,2,365,2,4,1.52,1,79
"41295",32160052,2,52,40.6751,-73.953,2,71,2,9,3.38,1,223
"41296",32160460,3,96,40.76163,-73.99602,1,150,30,0,1.37322142985866,13,332
"41297",32160889,3,96,40.76273,-73.9942,1,185,30,0,1.37322142985866,13,298
"41298",32160897,3,96,40.76164,-73.9944,1,145,30,0,1.37322142985866,13,300
"41299",32161408,1,137,40.84994,-73.9066,1,148,3,7,1.74,1,358
"41300",32161968,2,14,40.68061,-73.907,2,46,1,12,2.38,6,155
"41301",32161987,3,95,40.8199,-73.95248,1,165,3,9,2.01,1,2
"41302",32162250,4,5,40.75864,-73.92782,1,225,5,1,1,1,30
"41303",32163602,3,35,40.74084,-74.00425,1,180,5,0,1.37322142985866,1,214
"41304",32163798,3,128,40.74437,-73.98848,1,250,3,18,3.83,1,26
"41305",32164372,3,96,40.76379,-73.9872,1,170,1,4,1.05,6,123
"41306",32164433,3,35,40.74324,-73.99705,1,175,2,9,2.37,1,50
"41307",32165536,2,215,40.70771,-73.94627,2,100,10,2,0.9,1,3
"41308",32165540,3,65,40.7233,-73.98062,1,150,90,0,1.37322142985866,1,341
"41309",32165550,4,69,40.74685,-73.88626,1,70,1,8,1.73,1,141
"41310",32166264,2,29,40.70431,-73.92655,2,100,2,1,0.56,1,89
"41311",32166672,3,203,40.79097,-73.97412,2,180,1,3,0.63,1,151
"41312",32167255,2,215,40.71516,-73.94934,2,98,1,9,2.37,1,53
"41313",32167684,3,93,40.72722,-73.99914,2,96,3,2,0.41,2,5
"41314",32168090,2,81,40.69434,-73.97099,1,167,2,20,4.96,2,284
"41315",32168744,3,95,40.82796,-73.94088,2,85,1,27,5.7,1,0
"41316",32168942,3,35,40.75117,-73.99735,1,500,3,1,0.63,1,77
"41317",32169418,4,221,40.75403,-73.90076,1,98,2,15,4.13,5,337
"41318",32170868,2,64,40.67212,-73.86991,1,125,2,18,4.43,1,28
"41319",32171100,3,207,40.83685,-73.94176,2,75,2,20,4.88,1,223
"41320",32171104,3,96,40.76483,-73.99248,1,280,2,0,1.37322142985866,1,0
"41321",32172621,3,35,40.73778,-73.99616,2,99,12,4,0.79,4,29
"41322",32176821,2,215,40.71615,-73.95877,1,400,2,3,1.18,1,20
"41323",32178172,3,203,40.77054,-73.98344,1,290,30,2,0.52,25,313
"41324",32179659,4,5,40.76399,-73.92581,2,37,30,1,0.77,103,238
"41325",32180213,3,95,40.81105,-73.95241,2,80,1,3,0.71,2,0
"41326",32180820,3,96,40.75961,-73.98844,1,295,3,22,4.49,1,228
"41327",32181226,3,74,40.709,-74.01221,1,160,30,2,0.86,1,126
"41328",32182464,3,35,40.74468,-74.00157,1,382,90,0,1.37322142985866,65,364
"41329",32183028,4,167,40.69924,-73.90191,2,45,2,14,2.96,1,168
"41330",32185458,2,14,40.68697,-73.92859,1,245,4,13,2.79,3,272
"41331",32185689,2,29,40.70458,-73.92888,2,80,2,3,0.63,1,14
"41332",32185917,2,42,40.68447,-73.96714,2,75,1,11,2.64,1,5
"41333",32185974,3,96,40.75951,-73.99455,1,230,2,0,1.37322142985866,1,0
"41334",32186503,3,96,40.7647,-73.99516,1,250,2,0,1.37322142985866,1,0
"41335",32186906,4,190,40.74603,-73.91458,1,145,1,14,2.9,2,331
"41336",32186945,3,128,40.76638,-73.98311,2,100,1,4,0.85,1,0
"41337",32187475,4,105,40.75318,-73.88404,2,80,2,5,1.06,1,157
"41338",32189288,3,35,40.75173,-73.99869,1,100,3,11,2.77,1,24
"41339",32189352,3,128,40.75231,-73.97331,2,300,4,0,1.37322142985866,1,0
"41340",32189706,2,86,40.67024,-73.99349,2,55,1,0,1.37322142985866,2,20
"41341",32190090,3,96,40.76522,-73.98779,1,250,4,17,3.98,1,200
"41342",32190231,3,192,40.76106,-73.98694,1,170,2,0,1.37322142985866,1,0
"41343",32190629,4,118,40.76235,-73.92651,2,100,3,5,1.4,1,42
"41344",32191213,2,215,40.71211,-73.96276,1,418,2,20,3.97,1,153
"41345",32194564,2,52,40.6732,-73.92146,2,110,3,7,2.44,1,152
"41346",32195520,4,118,40.75331,-73.92454,1,140,7,4,0.85,1,35
"41347",32197473,3,95,40.80625,-73.94647,2,75,5,0,1.37322142985866,1,0
"41348",32201182,3,128,40.75828,-73.96829,1,250,1,11,3.59,1,336
"41349",32203689,1,135,40.81098,-73.91814,1,65,2,15,3.26,1,51
"41350",32205973,1,193,40.8154,-73.81551,1,75,3,0,1.37322142985866,1,90
"41351",32206003,5,89,40.57974,-74.10989,2,30,7,1,1,2,188
"41352",32207083,3,95,40.81332,-73.95309,2,69,1,1,0.33,9,365
"41353",32207088,4,5,40.75604,-73.91488,2,60,7,0,1.37322142985866,3,338
"41354",32207090,3,95,40.81401,-73.95393,2,69,2,1,1,9,365
"41355",32207337,3,95,40.81384,-73.95315,3,69,2,1,0.39,9,365
"41356",32208121,2,14,40.68683,-73.93825,1,140,1,1,0.47,2,68
"41357",32209753,2,52,40.6786,-73.96308,1,450,1,2,0.52,1,204
"41358",32214068,3,138,40.74915,-73.9761,1,220,30,1,0.33,1,310
"41359",32214481,3,128,40.74338,-73.98557,1,210,4,3,1.29,1,156
"41360",32214585,1,67,40.89156,-73.84197,2,65,1,0,1.37322142985866,1,89
"41361",32214783,2,29,40.69615,-73.92995,2,58,3,6,2.02,3,94
"41362",32214892,5,34,40.62373,-74.11773,2,150,1,0,1.37322142985866,1,0
"41363",32218558,3,74,40.70584,-74.0106,1,245,2,6,1.65,327,272
"41364",32218659,3,74,40.70608,-74.012,1,245,2,2,2,327,299
"41365",32218803,3,74,40.70658,-74.01036,2,200,2,13,2.81,327,352
"41366",32219550,3,74,40.70623,-74.01198,1,229,2,6,3,327,355
"41367",32219678,3,74,40.70564,-74.01162,2,204,2,4,0.96,327,327
"41368",32221325,2,215,40.71189,-73.9649,1,100,3,2,0.43,1,0
"41369",32222587,3,62,40.79973,-73.94567,1,156,3,8,2.22,1,51
"41370",32222756,1,112,40.88316,-73.90586,2,30,4,8,1.76,2,0
"41371",32222783,2,205,40.70046,-73.98389,1,240,1,1,0.25,1,89
"41372",32223111,2,14,40.69116,-73.95444,1,132,3,4,1.03,1,205
"41373",32223114,2,90,40.59284,-73.97682,1,130,3,15,3.31,2,119
"41374",32223317,3,74,40.7058,-74.0121,1,404,2,10,2.26,327,330
"41375",32223854,3,74,40.70641,-74.01047,1,234,2,2,1.46,327,332
"41376",32224165,3,74,40.70621,-74.01238,1,425,2,8,2.11,327,339
"41377",32224172,3,74,40.70752,-74.01046,1,235,2,7,1.52,327,306
"41378",32224211,3,74,40.70645,-74.01203,1,503,2,5,1.34,327,315
"41379",32224530,3,96,40.75977,-73.99062,1,250,2,17,3.86,1,71
"41380",32224599,4,60,40.76587,-73.87968,2,40,2,8,1.88,1,10
"41381",32225184,3,74,40.70721,-74.01226,2,258,2,6,1.27,327,332
"41382",32225186,3,74,40.70714,-74.01233,1,392,2,2,0.63,327,286
"41383",32225187,3,74,40.70573,-74.01077,2,375,2,5,1.24,327,280
"41384",32225188,3,74,40.70644,-74.01214,1,231,2,7,1.69,327,347
"41385",32225189,3,74,40.70624,-74.01076,1,194,2,8,1.85,327,341
"41386",32225195,3,74,40.70732,-74.01029,1,240,2,8,1.98,327,357
"41387",32225197,3,74,40.7075,-74.01023,1,229,2,7,1.75,327,346
"41388",32225203,3,74,40.70737,-74.01103,1,230,2,5,1.49,327,346
"41389",32225206,3,74,40.70587,-74.01092,1,472,2,12,2.67,327,234
"41390",32225207,3,74,40.70727,-74.01072,2,256,2,16,3.75,327,329
"41391",32226740,3,96,40.76242,-73.9925,1,149,2,7,1.47,1,155
"41392",32228971,4,80,40.72345,-73.84365,2,40,2,4,1.88,2,188
"41393",32232502,3,62,40.79196,-73.95048,2,95,1,8,2.55,1,131
"41394",32232908,2,215,40.7185,-73.95601,2,150,2,7,1.48,1,20
"41395",32233982,4,221,40.74259,-73.91193,2,51,30,1,0.58,103,239
"41396",32234241,3,210,40.73847,-74.0062,1,175,2,7,2.92,1,3
"41397",32234380,2,215,40.71363,-73.93615,3,75,1,2,0.63,2,1
"41398",32234672,3,207,40.85355,-73.93232,1,125,2,1,0.21,1,72
"41399",32234674,3,198,40.71543,-74.00647,1,282,30,0,1.37322142985866,232,302
"41400",32234982,1,156,40.80707,-73.92974,1,200,5,1,0.67,1,0
"41401",32235802,3,210,40.73742,-74.00484,2,999,1,1,0.39,5,310
"41402",32236518,3,74,40.70775,-74.01047,1,454,2,11,3.33,327,297
"41403",32236681,3,74,40.70615,-74.01243,2,262,2,6,1.59,327,328
"41404",32236951,3,74,40.70734,-74.01064,1,472,2,6,1.41,327,316
"41405",32237138,3,74,40.70714,-74.01225,1,203,2,7,1.88,327,338
"41406",32237148,3,74,40.70795,-74.01046,1,247,2,9,2.13,327,263
"41407",32237240,3,74,40.70649,-74.01227,1,377,2,15,3.52,327,273
"41408",32237306,3,74,40.70586,-74.01078,1,229,2,14,3.65,327,323
"41409",32237394,3,74,40.70789,-74.01229,1,234,2,12,3.05,327,340
"41410",32237413,3,74,40.70631,-74.01098,1,503,2,7,2.1,327,294
"41411",32237469,3,74,40.7074,-74.01175,1,228,2,2,0.73,327,350
"41412",32237493,3,74,40.7065,-74.01171,1,404,2,15,3.19,327,310
"41413",32237560,3,74,40.70721,-74.01044,1,252,2,12,3.03,327,302
"41414",32237566,3,74,40.70648,-74.01241,1,229,2,7,1.69,327,337
"41415",32237634,3,74,40.70642,-74.01045,1,431,2,10,2.11,327,323
"41416",32237640,3,74,40.70734,-74.01056,1,412,2,13,3.07,327,341
"41417",32237692,3,74,40.70767,-74.01061,1,403,2,8,1.9,327,273
"41418",32237736,3,74,40.7065,-74.01019,1,229,2,10,2.34,327,349
"41419",32237768,3,74,40.70656,-74.01092,1,227,2,8,1.88,327,356
"41420",32237811,3,74,40.70797,-74.01227,1,205,2,10,2.54,327,338
"41421",32238040,3,95,40.81359,-73.95246,2,85,1,2,0.82,1,7
"41422",32238106,3,74,40.7072,-74.01214,1,194,2,8,2.26,327,318
"41423",32238131,3,74,40.70731,-74.01056,1,214,2,11,3.2,327,312
"41424",32238198,3,74,40.70782,-74.01066,1,229,2,9,2.11,327,346
"41425",32238229,3,74,40.70584,-74.01045,1,185,2,6,1.58,327,295
"41426",32238253,3,74,40.70569,-74.01183,1,234,2,8,2.31,327,333
"41427",32238307,3,74,40.70574,-74.01023,1,201,2,20,4.11,327,333
"41428",32238324,3,74,40.70621,-74.01054,1,229,2,5,1.25,327,335
"41429",32238387,3,74,40.70766,-74.01114,1,244,2,1,0.7,327,258
"41430",32238391,3,74,40.70569,-74.01077,1,227,2,8,3.64,327,349
"41431",32238462,3,74,40.70748,-74.01042,1,451,2,15,4.37,327,254
"41432",32238473,3,74,40.70581,-74.01226,1,241,2,5,1.35,327,284
"41433",32238548,3,74,40.70764,-74.01077,1,252,2,15,3.19,327,260
"41434",32238621,3,74,40.70644,-74.01188,1,250,2,10,2.59,327,292
"41435",32238694,3,128,40.75431,-73.96518,1,419,3,6,1.57,8,326
"41436",32238730,3,74,40.70785,-74.01239,1,505,2,7,1.79,327,275
"41437",32238809,3,74,40.70599,-74.01201,1,228,2,8,2.02,327,348
"41438",32238821,3,74,40.70731,-74.01021,1,242,2,15,3.75,327,261
"41439",32238933,2,42,40.69344,-73.9652,1,175,4,5,1.19,1,40
"41440",32239033,3,74,40.70583,-74.01089,1,221,2,4,1.97,327,333
"41441",32239034,3,74,40.70651,-74.01252,1,203,2,9,2.16,327,336
"41442",32239035,3,74,40.70599,-74.01064,1,228,2,11,2.73,327,355
"41443",32239039,3,74,40.70775,-74.0105,1,215,2,9,2.31,327,313
"41444",32239170,5,177,40.60525,-74.06745,1,300,1,0,1.37322142985866,1,87
"41445",32239551,3,74,40.70706,-74.01036,1,198,2,7,1.65,327,346
"41446",32239640,3,74,40.70632,-74.0116,1,468,2,11,3,327,267
"41447",32239738,3,74,40.70563,-74.01097,1,227,2,3,0.81,327,350
"41448",32239944,3,74,40.70702,-74.01087,1,236,2,9,2.52,327,347
"41449",32239950,3,74,40.70595,-74.0118,1,244,2,2,1.82,327,317
"41450",32240068,4,221,40.74554,-73.89831,2,120,2,0,1.37322142985866,1,363
"41451",32240076,3,74,40.70637,-74.01199,1,248,2,17,4.08,327,271
"41452",32240110,3,74,40.70609,-74.01219,1,241,2,7,2.08,327,331
"41453",32240183,3,74,40.70581,-74.01101,1,390,2,9,2.43,327,268
"41454",32240186,3,74,40.7074,-74.01218,1,230,2,12,2.57,327,357
"41455",32240388,3,74,40.70722,-74.01023,1,230,2,9,2.11,327,323
"41456",32240417,3,74,40.7074,-74.01043,1,227,2,6,2.5,327,328
"41457",32240476,3,74,40.70654,-74.01091,1,214,2,11,2.97,327,304
"41458",32240488,3,74,40.70757,-74.01111,1,188,2,4,1.08,327,298
"41459",32240533,3,74,40.70765,-74.011,1,247,2,4,0.97,327,314
"41460",32240537,3,74,40.70748,-74.01081,1,220,2,4,1.15,327,331
"41461",32240590,3,74,40.70734,-74.01097,1,196,2,6,1.48,327,325
"41462",32240603,3,74,40.70638,-74.01086,1,218,2,4,1.04,327,279
"41463",32240776,2,14,40.68529,-73.94028,1,130,2,9,2.93,1,301
"41464",32240788,3,74,40.70782,-74.01227,1,396,2,8,2.12,327,289
"41465",32240812,3,74,40.70619,-74.01065,1,214,2,5,1.43,327,268
"41466",32240870,2,217,40.65302,-73.97357,2,50,2,1,1,1,0
"41467",32240873,3,74,40.70796,-74.01206,1,196,2,9,2.48,327,318
"41468",32240896,3,74,40.70751,-74.01066,1,380,2,12,3.5,327,302
"41469",32240933,3,74,40.70726,-74.0106,1,229,2,2,0.77,327,351
"41470",32240966,3,74,40.7062,-74.01192,1,498,2,8,2.5,327,255
